match_id,player_slot,account_id,assists,camps_stacked,damage_taken,deaths,denies,gold_perm_min,hero_damage,hero_healing,hero_id,kills,team_slot,last_hits,leaver_status,rune_pickups,obs_placed,sen_placed,tower_damaged,xp_per_min,isRadiant,total_gold,kda,rank_tier,matchId,position
7794631800,128,,31,,,7,1,,14240,21986,85,9,0,47,0,,,,,646,0,14741,5.0,,7794631800,1
7794631800,129,160351050.0,21,,,6,4,,35001,125,35,13,1,63,0,,,,,784,0,17320,4.86,74.0,7794631800,2
7794631800,131,36120352.0,20,,,2,10,,32089,0,94,13,3,335,0,,,,,964,0,26067,11.0,74.0,7794631800,4
7794631800,132,132364940.0,20,,,5,7,,48904,77,22,13,4,201,0,,,,,732,0,21746,5.5,74.0,7794631800,5
7794635615,0,331278995.0,14,,,7,12,,23615,0,100,10,0,93,0,,,,,569,1,13954,3.0,75.0,7794635615,1
7794635615,1,202875290.0,28,,,6,2,,10372,6882,37,1,1,49,0,,,,,583,1,9971,4.14,80.0,7794635615,2
7794635615,2,1035080302.0,8,,,2,6,,15306,0,109,6,2,246,0,,,,,689,1,16815,4.67,75.0,7794635615,3
7794635615,3,1458029156.0,21,,,7,6,,19688,125,14,15,3,94,0,,,,,508,1,15371,4.5,74.0,7794635615,4
7794635615,4,895208859.0,20,,,6,9,,9060,5693,102,9,4,53,0,,,,,499,1,12618,4.14,74.0,7794635615,5
7794635615,128,208602694.0,11,,,5,8,,27727,0,106,7,0,158,0,,,,,703,0,14275,3.0,74.0,7794635615,1
7794635615,129,134259603.0,12,,,16,0,,11208,0,5,4,1,29,0,,,,,348,0,7886,0.94,74.0,7794635615,2
7794635615,130,,8,,,6,18,,23408,0,128,10,2,121,0,,,,,579,0,13740,2.57,,7794635615,3
7794635615,131,1009426063.0,4,,,8,7,,7878,379,54,3,3,201,0,,,,,619,0,12618,0.78,61.0,7794635615,4
7794634008,0,,5,,,10,4,,12321,0,93,5,0,157,0,,,,,564,1,12159,0.91,,7794634008,1
7794634008,1,1107671072.0,10,,,10,5,,15924,0,19,5,1,110,0,,,,,437,1,11203,1.36,72.0,7794634008,2
7794634008,2,424665636.0,14,,,11,0,,7748,0,100,1,2,20,0,,,,,445,1,7150,1.25,71.0,7794634008,3
7794634008,4,838543904.0,7,,,9,2,,18552,125,71,9,4,36,0,,,,,412,1,9553,1.6,71.0,7794634008,5
7794634008,128,83909509.0,32,,,7,1,,12157,8588,83,2,0,15,0,,,,,717,0,10827,4.25,71.0,7794634008,1
7794634008,129,454013791.0,11,,,1,9,,35757,0,81,19,1,239,0,,,,,1104,0,24520,15.0,73.0,7794634008,2
7794634008,130,173983602.0,12,,,2,7,,25457,0,88,17,2,33,0,,,,,728,0,14532,9.67,71.0,7794634008,3
7794634008,131,927673681.0,14,,,9,11,,15932,0,28,6,3,128,0,,,,,566,0,14127,2.0,73.0,7794634008,4
7794634008,132,990132990.0,17,,,6,7,,30887,0,52,5,4,219,0,,,,,704,0,17920,3.14,71.0,7794634008,5
7794634800,0,125031210.0,19,,,5,1,,17464,0,2,10,0,132,0,,,,,616,1,15969,4.83,73.0,7794634800,1
7794634800,1,,14,,,2,21,,21436,0,76,12,1,174,0,,,,,702,1,18299,8.67,,7794634800,2
7794634800,2,253956651.0,11,,,2,21,,11455,882,54,7,2,222,0,,,,,616,1,18552,6.0,72.0,7794634800,3
7794634800,3,87841945.0,17,,,2,0,,14758,1188,51,4,3,26,0,,,,,505,1,9879,7.0,74.0,7794634800,4
7794634800,4,37765854.0,17,,,7,4,,13514,0,30,4,4,72,0,,,,,418,1,11507,2.63,72.0,7794634800,5
7794634800,128,91363235.0,3,,,8,4,,14417,0,63,5,0,88,0,,,,,376,0,10188,0.89,71.0,7794634800,1
7794634800,129,87878121.0,6,,,9,6,,19365,168,104,2,1,98,0,,,,,283,0,9458,0.8,74.0,7794634800,2
7794634800,131,148117456.0,4,,,5,4,,9444,0,70,5,3,152,0,,,,,509,0,12854,1.5,72.0,7794634800,4
7794634800,132,153618071.0,9,,,7,6,,14869,0,119,3,4,98,0,,,,,432,0,10440,1.5,73.0,7794634800,5
7794625507,0,153731025.0,21,,,2,12,,44311,0,22,13,0,238,0,,,,,700,1,24108,11.33,72.0,7794625507,1
7794625507,1,74437170.0,31,,,8,10,,24292,0,31,2,1,72,0,,,,,518,1,15411,3.67,72.0,7794625507,2
7794625507,2,133573561.0,22,,,4,11,,33278,0,42,9,2,349,0,,,,,864,1,28234,6.2,74.0,7794625507,3
7794625507,3,139780272.0,18,,,2,8,,25003,2544,104,12,3,156,0,,,,,578,1,20791,10.0,75.0,7794625507,4
7794625507,4,,36,,,2,1,,16586,14588,83,5,4,34,0,,,,,528,1,17353,13.67,,7794625507,5
7794625507,128,166334653.0,7,,,8,5,,10373,0,71,0,0,258,0,,,,,567,0,19011,0.78,74.0,7794625507,1
7794625507,129,102221847.0,6,,,10,5,,18065,1667,40,2,1,88,0,,,,,354,0,11164,0.73,73.0,7794625507,2
7794625507,131,152770094.0,6,,,9,4,,11989,0,119,2,3,116,0,,,,,375,0,12094,0.8,73.0,7794625507,4
7794625507,132,133770755.0,1,,,10,5,,23825,0,82,9,4,362,0,,,,,695,0,23541,0.91,74.0,7794625507,5
7794630811,0,245768016.0,10,,,1,1,,9741,250,7,6,0,47,0,,,,,373,1,9940,8.0,72.0,7794630811,1
7794630811,1,,9,,,2,9,,14384,0,15,11,1,146,0,,,,,556,1,15081,6.67,,7794630811,2
7794630811,2,218347726.0,15,,,4,1,,21082,349,110,6,2,78,0,,,,,400,1,11522,4.2,72.0,7794630811,3
7794630811,3,110121241.0,1,,,3,5,,5075,0,12,0,3,165,0,,,,,440,1,11706,0.25,62.0,7794630811,4
7794630811,4,195966251.0,8,,,2,5,,11049,0,49,2,4,199,0,,,,,592,1,16083,3.33,64.0,7794630811,5
7794630811,128,409108160.0,3,,,3,1,,7269,0,69,2,0,60,0,,,,,305,0,10019,1.25,64.0,7794630811,1
7794630811,129,467694532.0,2,,,4,19,,6450,0,96,0,1,113,0,,,,,373,0,8832,0.4,71.0,7794630811,2
7794630811,130,368031662.0,4,,,8,2,,4740,1651,102,1,2,22,0,,,,,289,0,5879,0.56,64.0,7794630811,3
7794630811,131,140280092.0,4,,,7,8,,6575,0,48,2,3,306,0,,,,,680,0,14712,0.75,71.0,7794630811,4
7794630811,132,194072269.0,2,,,4,6,,17030,0,106,6,4,263,0,,,,,709,0,15503,1.6,65.0,7794630811,5
7794612016,0,248144941.0,16,,,8,3,,24744,3138,45,5,0,181,0,,,,,607,1,19917,2.33,71.0,7794612016,1
7794612016,1,139595222.0,14,,,4,4,,23749,2234,58,2,1,163,0,,,,,590,1,16580,3.2,64.0,7794612016,2
7794612016,2,217278745.0,15,,,10,13,,23430,0,96,7,2,414,0,,,,,808,1,29362,2.0,71.0,7794612016,3
7794612016,3,157308475.0,5,,,9,29,,28159,447,59,11,3,298,1,,,,,708,1,25769,1.6,65.0,7794612016,4
7794612016,4,139754138.0,14,,,5,31,,54356,0,114,11,4,430,0,,,,,736,1,31364,4.17,65.0,7794612016,5
7794612016,128,1109341277.0,17,,,7,9,,52615,2258,14,10,0,288,0,,,,,916,0,29362,3.38,71.0,7794612016,1
7794612016,129,140386828.0,17,,,4,14,,41336,0,46,13,1,472,0,,,,,1037,0,37011,6.0,63.0,7794612016,2
7794612016,130,384772503.0,13,,,12,10,,22841,0,69,5,2,228,0,,,,,765,0,28900,1.38,72.0,7794612016,3
7794612016,131,139454715.0,27,,,9,5,,35774,4,40,2,3,153,0,,,,,716,0,22740,2.9,71.0,7794612016,4
7794612016,132,213537365.0,15,,,5,1,,34264,0,53,6,4,387,0,,,,,836,0,31672,3.5,72.0,7794612016,5
7794614516,0,375225720.0,13,,,7,6,,59097,0,138,8,0,351,0,,,,,740,1,26776,2.63,72.0,7794614516,1
7794614516,1,,12,,,12,22,,50301,0,11,8,1,360,0,,,,,815,1,27552,1.54,,7794614516,2
7794614516,2,1418748852.0,19,,,11,0,,33744,317,119,9,2,54,0,,,,,553,1,15418,2.33,65.0,7794614516,3
7794614516,3,175559001.0,22,,,5,0,,53862,0,16,6,3,268,0,,,,,737,1,23492,4.67,72.0,7794614516,4
7794614516,4,160177552.0,18,,,12,1,,25413,125,101,6,4,44,0,,,,,471,1,14186,1.85,71.0,7794614516,5
7794614516,128,245663133.0,18,,,6,7,,50381,14159,36,16,0,313,0,,,,,966,0,31612,4.86,65.0,7794614516,1
7794614516,129,163799009.0,20,,,9,8,,13569,0,75,4,1,106,0,,,,,683,0,20755,2.4,65.0,7794614516,2
7794614516,130,190031727.0,20,,,5,15,,47955,0,96,14,2,281,0,,,,,977,0,29331,5.67,64.0,7794614516,3
7794614516,131,169414257.0,13,,,9,32,,36425,0,20,10,3,316,0,,,,,789,0,27461,2.3,71.0,7794614516,4
7794614516,132,125292505.0,28,,,10,3,,13558,9825,85,3,4,156,0,,,,,716,0,20527,2.82,75.0,7794614516,5
7794615901,0,,25,,,8,2,,33294,5461,37,9,0,72,0,,,,,757,1,18139,3.78,,7794615901,1
7794615901,1,95604146.0,25,,,12,0,,26961,125,105,3,1,55,0,,,,,563,1,14273,2.15,80.0,7794615901,2
7794615901,2,442397567.0,14,,,3,10,,44508,0,48,11,2,495,0,,,,,1252,1,34346,6.25,80.0,7794615901,3
7794615901,3,100662337.0,20,,,6,8,,48696,0,52,13,3,329,0,,,,,1131,1,28711,4.71,80.0,7794615901,4
7794615901,4,408276587.0,21,,,8,7,,18190,0,96,4,4,393,0,,,,,866,1,24104,2.78,80.0,7794615901,5
7794615901,129,1142816347.0,17,,,14,2,,9940,171,18,3,1,106,0,,,,,525,0,14396,1.33,80.0,7794615901,2
7794615901,130,87894545.0,9,,,5,11,,35451,3736,54,14,2,266,0,,,,,843,0,25584,3.83,80.0,7794615901,3
7794615901,131,121864289.0,15,,,6,7,,32552,0,11,7,3,358,0,,,,,809,0,26119,3.14,80.0,7794615901,4
7794615901,132,127149311.0,17,,,7,0,,23945,13624,110,6,4,99,0,,,,,625,0,16823,2.88,80.0,7794615901,5
7794617315,0,1208715374.0,23,,,6,10,,28157,1297,45,5,0,87,0,,,,,723,1,15066,4.0,80.0,7794617315,1
7794617315,1,230310001.0,13,,,11,5,,17594,0,86,6,1,135,1,,,,,541,1,15927,1.58,75.0,7794617315,2
7794617315,2,31246763.0,9,,,12,4,,16117,0,93,6,2,299,0,,,,,678,1,21914,1.15,80.0,7794617315,3
7794617315,3,366186896.0,12,,,6,3,,36717,0,2,15,3,188,0,,,,,844,1,20818,3.86,75.0,7794617315,4
7794617315,4,1248065620.0,17,,,13,15,,42672,6239,30,9,4,176,0,,,,,784,1,19527,1.86,75.0,7794617315,5
7794617315,128,,25,,,11,4,,23613,0,75,4,0,66,0,,,,,772,0,16162,2.42,,7794617315,1
7794617315,129,228895883.0,24,,,9,5,,28282,0,96,7,1,182,0,,,,,910,0,22266,3.1,73.0,7794617315,2
7794617315,130,186653478.0,8,,,8,22,,35089,0,114,12,2,351,0,,,,,1067,0,29232,2.22,80.0,7794617315,3
7794617315,131,134242878.0,15,,,9,6,,41538,269,56,17,3,181,0,,,,,976,0,26688,3.2,80.0,7794617315,4
7794617315,132,94226120.0,23,,,4,1,,25796,125,7,7,4,114,0,,,,,942,0,19644,6.0,73.0,7794617315,5
7794600601,0,126937274.0,18,,,12,13,,54006,0,15,13,0,322,0,,,,,901,1,31112,2.38,74.0,7794600601,1
7794600601,1,158413960.0,15,,,7,17,,49837,125,14,20,1,481,0,,,,,1236,1,40029,4.38,73.0,7794600601,2
7794600601,2,,29,,,5,3,,10544,27423,102,6,2,89,0,,,,,854,1,20090,5.83,,7794600601,3
7794600601,3,329069717.0,32,,,14,2,,23584,0,119,6,3,84,0,,,,,619,1,18286,2.53,72.0,7794600601,4
7794600601,4,425735366.0,14,,,11,17,,35010,0,11,9,4,301,0,,,,,895,1,28607,1.92,74.0,7794600601,5
7794600601,128,1181152688.0,20,,,10,3,,33820,0,126,9,0,303,0,,,,,957,0,28557,2.64,74.0,7794600601,1
7794600601,129,214681269.0,24,,,16,1,,26782,0,88,4,1,87,0,,,,,660,0,18186,1.65,74.0,7794600601,2
7794600601,130,440158455.0,13,,,10,8,,58814,0,12,15,2,416,0,,,,,908,0,33767,2.55,73.0,7794600601,3
7794600601,132,86907280.0,26,,,13,5,,57203,0,31,12,4,166,0,,,,,766,0,24899,2.71,72.0,7794600601,5
7794602607,0,1143745092.0,15,,,11,0,,15090,943,30,8,0,84,0,,,,,619,1,16785,1.92,73.0,7794602607,1
7794602607,1,203891693.0,15,,,5,3,,34962,0,123,19,1,261,0,,,,,859,1,26579,5.67,74.0,7794602607,2
7794602607,2,1143365463.0,17,,,4,5,,30633,0,19,10,2,303,0,,,,,904,1,25570,5.4,74.0,7794602607,3
7794602607,3,,17,,,3,24,,24391,0,42,4,3,296,0,,,,,995,1,22990,5.25,,7794602607,4
7794602607,128,72117645.0,12,,,7,9,,18422,0,46,5,0,314,0,,,,,757,0,21383,2.13,75.0,7794602607,1
7794602607,129,243699359.0,7,,,7,4,,34283,0,11,13,1,312,0,,,,,877,0,24560,2.5,74.0,7794602607,2
7794602607,130,170095988.0,12,,,9,4,,16697,2224,136,4,2,184,0,,,,,601,0,17158,1.6,74.0,7794602607,3
7794602607,131,1140945371.0,11,,,12,1,,17508,2007,14,8,3,44,0,,,,,314,0,11252,1.46,73.0,7794602607,4
7794602607,132,1009116464.0,15,,,12,1,,10369,0,26,5,4,41,0,,,,,483,0,12112,1.54,73.0,7794602607,5
7794603813,0,,11,,,5,19,,39403,106,46,15,0,431,0,,,,,1079,1,33490,4.33,,7794603813,1
7794603813,1,303209360.0,22,,,10,7,,28725,0,14,2,1,198,0,,,,,697,1,19422,2.18,80.0,7794603813,2
7794603813,2,185659874.0,17,,,9,0,,15860,19376,112,4,2,25,0,,,,,536,1,13047,2.1,80.0,7794603813,3
7794603813,3,174373137.0,9,,,4,6,,41375,0,44,12,3,530,0,,,,,1069,1,35870,4.2,80.0,7794603813,4
7794603813,4,108207063.0,15,,,8,5,,16882,0,74,1,4,212,0,,,,,706,1,21250,1.78,80.0,7794603813,5
7794603813,128,122104479.0,10,,,10,1,,10520,0,100,9,0,59,0,,,,,598,0,15980,1.73,80.0,7794603813,1
7794603813,129,1250091909.0,15,,,9,1,,22848,890,30,10,1,173,0,,,,,640,0,22057,2.5,80.0,7794603813,2
7794603813,130,416286607.0,20,,,4,4,,16472,0,129,3,2,259,1,,,,,784,0,21250,4.6,80.0,7794603813,3
7794603813,131,281855900.0,13,,,11,6,,28681,0,52,7,3,354,0,,,,,616,0,24437,1.67,80.0,7794603813,4
7794610312,0,173418281.0,28,,,10,0,,27178,0,71,9,0,67,0,,,,,799,1,17155,3.36,73.0,7794610312,1
7794610312,1,137965492.0,25,,,7,1,,25072,2423,51,9,1,52,0,,,,,740,1,15476,4.25,75.0,7794610312,2
7794610312,2,218298281.0,27,,,5,11,,61284,0,35,15,2,250,0,,,,,907,1,26426,7.0,74.0,7794610312,3
7794610312,3,363820594.0,24,,,5,12,,46236,0,6,13,3,252,0,,,,,889,1,24747,6.17,74.0,7794610312,4
7794610312,4,140948864.0,23,,,9,3,,24157,0,28,12,4,101,0,,,,,860,1,18724,3.5,72.0,7794610312,5
7794610312,128,374633214.0,25,,,12,2,,35388,2391,105,3,0,125,0,,,,,536,0,15768,2.15,73.0,7794610312,1
7794610312,129,,11,,,12,0,,16029,0,69,4,1,162,0,,,,,593,0,19308,1.15,,7794610312,2
7794610312,130,371008828.0,9,,,7,14,,27118,0,11,9,2,314,0,,,,,869,0,21790,2.25,75.0,7794610312,3
7794610312,131,193532715.0,15,,,16,25,,29640,0,20,8,3,222,0,,,,,661,0,18396,1.35,73.0,7794610312,4
7794610312,132,295440059.0,9,,,11,2,,18842,0,42,8,4,62,0,,,,,545,0,12775,1.42,74.0,7794610312,5
7794612906,0,138096163.0,13,,,5,5,,26234,110,17,9,0,284,0,,,,,831,1,23922,3.67,80.0,7794612906,1
7794612906,1,,10,,,7,13,,34142,0,19,15,1,274,0,,,,,988,1,26828,3.13,,7794612906,2
7794612906,2,130761395.0,21,,,6,6,,16566,1110,9,4,2,71,0,,,,,597,1,14909,3.57,80.0,7794612906,3
7794612906,3,118452498.0,9,,,7,18,,29365,0,114,8,3,428,0,,,,,872,1,30324,2.13,80.0,7794612906,4
7794612906,4,220479455.0,20,,,7,3,,18333,0,119,5,4,48,0,,,,,653,1,15583,3.13,80.0,7794612906,5
7794612906,128,121952627.0,15,,,9,9,,41641,0,52,8,0,358,0,,,,,787,0,25396,2.3,80.0,7794612906,1
7794612906,129,164335919.0,11,,,10,3,,11356,0,86,8,1,86,0,,,,,491,0,14024,1.73,80.0,7794612906,2
7794612906,131,205735776.0,13,,,8,2,,20158,0,96,3,3,242,0,,,,,613,0,18615,1.78,80.0,7794612906,4
7794612906,132,197692723.0,13,,,11,1,,10636,423,64,3,4,60,0,,,,,460,0,12592,1.33,80.0,7794612906,5
7794614801,0,,23,,,9,13,,44920,0,3,4,0,184,0,,,,,741,1,21253,2.7,,7794614801,1
7794614801,1,839577259.0,24,,,15,12,,22210,1400,27,4,1,61,0,,,,,770,1,15800,1.75,72.0,7794614801,2
7794614801,2,863960961.0,17,,,13,5,,32324,125,71,14,2,166,0,,,,,837,1,22407,2.21,73.0,7794614801,3
7794614801,3,851097826.0,20,,,10,3,,34383,400,86,17,3,70,0,,,,,777,1,20099,3.36,72.0,7794614801,4
7794614801,4,352779712.0,10,,,2,3,,36142,0,12,12,4,491,0,,,,,1108,1,34586,7.33,74.0,7794614801,5
7794614801,128,256669229.0,7,,,13,8,,16493,0,25,3,0,290,0,,,,,674,0,19104,0.71,73.0,7794614801,1
7794614801,129,40007500.0,26,,,8,3,,30080,0,65,13,1,99,0,,,,,807,0,19860,4.33,73.0,7794614801,2
7794614801,130,203849878.0,14,,,10,8,,20299,0,28,9,2,160,0,,,,,631,0,17949,2.09,73.0,7794614801,3
7794614801,131,1033048955.0,29,,,11,6,,38704,125,67,6,3,184,0,,,,,753,0,20218,2.92,73.0,7794614801,4
7794617901,0,194792852.0,26,,,5,9,,23764,0,28,8,0,169,0,,,,,761,1,22393,5.67,72.0,7794617901,1
7794617901,1,278776946.0,26,,,8,1,,14114,0,62,4,1,13,0,,,,,603,1,17326,3.33,72.0,7794617901,2
7794617901,2,,34,,,5,3,,30736,325,31,6,2,65,0,,,,,724,1,18212,6.67,,7794617901,3
7794617901,3,357451680.0,16,,,9,3,,26759,306,120,10,3,154,0,,,,,743,1,20728,2.6,74.0,7794617901,4
7794617901,4,187657485.0,14,,,6,4,,46508,0,95,17,4,256,0,,,,,835,1,27319,4.43,73.0,7794617901,5
7794617901,128,86726829.0,4,,,10,20,,13563,0,14,5,0,271,0,,,,,625,0,17752,0.82,73.0,7794617901,1
7794617901,130,115887290.0,17,,,9,2,,22213,1253,86,8,2,57,0,,,,,382,0,13783,2.5,73.0,7794617901,3
7794617901,131,123613994.0,16,,,11,3,,14571,5748,83,4,3,93,0,,,,,476,0,11799,1.67,74.0,7794617901,4
7794617901,132,106177261.0,15,,,10,26,,29452,904,54,6,4,202,0,,,,,592,0,17716,1.91,73.0,7794617901,5
7794620606,0,466405295.0,4,2.0,15703.0,9,1,,10424,213,128,7,0,35,0,1.0,5.0,11.0,,307,1,7230,1.1,72.0,7794620606,1
7794620606,1,,0,0.0,5388.0,4,1,,1567,0,81,1,1,14,3,1.0,0.0,0.0,,98,1,3487,0.2,,7794620606,2
7794620606,2,1167115338.0,8,0.0,17191.0,2,12,,8660,311,54,2,2,153,0,2.0,0.0,0.0,,528,1,10101,3.33,73.0,7794620606,3
7794620606,3,411196786.0,9,1.0,10073.0,4,5,,6352,320,71,2,3,56,0,3.0,1.0,1.0,,477,1,8123,2.2,72.0,7794620606,4
7794620606,4,443139119.0,10,0.0,17770.0,10,2,,18831,0,25,7,4,63,0,6.0,2.0,1.0,,428,1,9633,1.55,73.0,7794620606,5
7794620606,128,130029225.0,9,1.0,15736.0,5,15,,12429,0,15,5,0,96,0,3.0,0.0,0.0,,547,0,9952,2.33,72.0,7794620606,1
7794620606,129,336117695.0,11,0.0,10263.0,4,0,,8382,0,30,5,1,34,0,3.0,5.0,3.0,,371,0,8336,3.2,74.0,7794620606,2
7794620606,130,412673342.0,12,0.0,10494.0,1,10,,10982,0,12,7,2,154,0,5.0,0.0,0.0,,625,0,13504,9.5,73.0,7794620606,3
7794620606,132,1203232799.0,6,0.0,20219.0,4,18,,12975,10804,36,10,4,139,0,1.0,1.0,0.0,,673,0,13185,3.2,72.0,7794620606,5
7794753005,0,342723795.0,15,,,3,10,,18437,0,95,9,0,317,0,,,,,856,1,24274,6.0,72.0,7794753005,1
7794753005,1,1271420279.0,25,,,6,4,,15837,900,20,3,1,20,0,,,,,710,1,11426,4.0,73.0,7794753005,2
7794753005,2,,33,,,6,1,,19453,125,86,5,2,67,0,,,,,882,1,15318,5.43,,7794753005,3
7794753005,3,130395002.0,8,,,8,10,,27912,0,2,18,3,174,0,,,,,873,1,20969,2.89,72.0,7794753005,4
7794753005,128,278404544.0,13,,,12,2,,11582,0,27,1,0,55,1,,,,,406,0,9512,1.08,72.0,7794753005,1
7794753005,129,178896636.0,5,,,13,0,,19205,0,105,5,1,179,0,,,,,509,0,13959,0.71,73.0,7794753005,2
7794753005,130,415432282.0,4,,,11,4,,18274,0,70,9,2,241,1,,,,,810,0,17974,1.08,73.0,7794753005,3
7794753005,131,252039573.0,9,,,11,7,,16328,4121,112,5,3,114,0,,,,,522,0,12847,1.17,74.0,7794753005,4
7794753005,132,129577802.0,8,,,5,8,,11584,0,49,4,4,133,0,,,,,645,0,12909,2.0,73.0,7794753005,5
7794743511,0,206020266.0,11,,,5,27,,51703,0,76,16,0,316,0,,,,,876,1,28789,4.5,71.0,7794743511,1
7794743511,1,,16,,,10,7,,29793,0,60,9,1,164,0,,,,,791,1,21242,2.27,,7794743511,2
7794743511,3,107486444.0,21,,,7,2,,41826,0,67,8,3,184,0,,,,,878,1,24040,3.63,71.0,7794743511,4
7794743511,4,103068844.0,24,,,9,1,,30238,0,27,2,4,90,0,,,,,636,1,16620,2.6,72.0,7794743511,5
7794743511,128,179177924.0,25,,,13,2,,13084,192,26,2,0,35,0,,,,,447,0,12211,1.93,71.0,7794743511,1
7794743511,129,139445206.0,16,,,7,30,,32799,2844,57,11,1,192,0,,,,,598,0,20988,3.38,71.0,7794743511,2
7794743511,130,328311980.0,24,,,6,1,,17428,25983,112,5,2,77,0,,,,,533,0,15094,4.14,71.0,7794743511,3
7794743511,131,345361958.0,13,,,5,18,,30841,0,81,8,3,308,0,,,,,710,0,25694,3.5,71.0,7794743511,4
7794743511,132,913084262.0,9,,,9,6,,21756,0,74,13,4,201,0,,,,,716,0,23489,2.2,71.0,7794743511,5
7794744911,0,125078037.0,10,,,5,10,,35581,4230,92,6,0,279,0,,,,,738,1,22451,2.67,80.0,7794744911,1
7794744911,1,116233218.0,19,,,10,2,,30153,0,86,5,1,77,0,,,,,469,1,15387,2.18,80.0,7794744911,2
7794744911,2,862170077.0,17,,,12,0,,14125,5741,75,3,2,38,0,,,,,432,1,12464,1.54,80.0,7794744911,3
7794744911,3,83515709.0,7,,,5,4,,17790,0,89,5,3,403,0,,,,,792,1,25131,2.0,80.0,7794744911,4
7794744911,4,116054827.0,9,,,2,3,,26625,0,60,14,4,162,0,,,,,792,1,20624,7.67,80.0,7794744911,5
7794744911,128,85314788.0,12,,,8,7,,27488,4354,30,12,0,273,0,,,,,690,0,24522,2.67,80.0,7794744911,1
7794744911,129,81335499.0,21,,,7,2,,15929,12724,83,4,1,68,0,,,,,630,0,15996,3.13,80.0,7794744911,2
7794744911,130,129227393.0,19,,,9,4,,15823,0,64,3,2,61,0,,,,,569,0,13763,2.2,80.0,7794744911,3
7794744911,131,317773916.0,11,,,6,4,,38249,0,72,6,3,382,0,,,,,806,0,27242,2.43,80.0,7794744911,4
7794744911,132,,9,,,5,6,,30334,0,35,9,4,271,0,,,,,676,0,23710,3.0,,7794744911,5
7794746316,0,151332079.0,8,,,5,13,,45269,0,25,13,0,363,0,,,,,1060,1,29450,3.5,74.0,7794746316,1
7794746316,1,137552707.0,1,,,2,5,,4991,191,110,1,1,53,2,,,,,230,1,6734,0.67,73.0,7794746316,2
7794746316,2,362665512.0,12,,,16,8,,15743,0,129,2,2,95,0,,,,,464,1,13888,0.82,73.0,7794746316,3
7794746316,3,139177851.0,2,,,5,5,,18398,0,46,4,3,336,1,,,,,738,1,19405,1.0,72.0,7794746316,4
7794746316,4,,12,,,11,1,,14884,0,26,8,4,60,0,,,,,509,1,15258,1.67,,7794746316,5
7794746316,128,195678969.0,25,,,3,8,,25207,2471,40,4,0,125,0,,,,,697,0,17350,7.25,73.0,7794746316,1
7794746316,129,112189588.0,14,,,5,16,,21884,0,15,7,1,338,0,,,,,796,0,24884,3.5,74.0,7794746316,2
7794746316,130,473116716.0,18,,,9,1,,15690,0,64,6,2,50,0,,,,,576,0,15448,2.4,73.0,7794746316,3
7794746316,131,201277328.0,15,,,4,8,,27913,0,39,13,3,202,0,,,,,790,0,22145,5.6,74.0,7794746316,4
7794738501,0,142750070.0,33,,,10,9,,35285,0,137,10,0,215,0,,,,,755,1,24124,3.91,65.0,7794738501,1
7794738501,1,304127209.0,35,,,11,6,,23912,0,75,6,1,111,0,,,,,798,1,21410,3.42,72.0,7794738501,2
7794738501,2,136195140.0,15,,,6,19,,50809,0,15,23,2,329,1,,,,,1242,1,34501,5.43,71.0,7794738501,3
7794738501,3,,32,,,7,0,,40437,13965,37,13,3,121,0,,,,,745,1,22592,5.63,,7794738501,4
7794738501,4,162063962.0,24,,,12,11,,18550,0,28,4,4,220,0,,,,,719,1,21628,2.15,65.0,7794738501,5
7794738501,128,1274046487.0,20,,,16,2,,29414,1718,30,9,0,100,0,,,,,549,0,17294,1.71,72.0,7794738501,1
7794738501,129,136528027.0,17,,,7,2,,63523,0,38,17,1,376,0,,,,,1342,0,32443,4.25,72.0,7794738501,2
7794738501,130,303681963.0,16,,,12,3,,32042,0,2,6,2,294,0,,,,,718,0,23861,1.69,65.0,7794738501,3
7794738501,131,183170126.0,19,,,11,0,,33264,0,105,4,3,78,0,,,,,519,0,14010,1.92,65.0,7794738501,4
7794738501,132,384772503.0,10,,,10,17,,19861,0,44,8,4,329,0,,,,,737,0,23424,1.64,72.0,7794738501,5
7794743418,0,73384297.0,17,,,4,9,,21931,0,49,12,0,273,0,,,,,822,1,23572,5.8,80.0,7794743418,1
7794743418,1,70167080.0,30,,,8,3,,36405,4594,30,18,1,97,0,,,,,790,1,18982,5.33,80.0,7794743418,2
7794743418,2,902128639.0,14,,,3,12,,30241,0,70,13,2,377,0,,,,,1123,1,28932,6.75,80.0,7794743418,3
7794743418,3,365385387.0,28,,,10,12,,25926,0,20,13,3,200,0,,,,,847,1,21589,3.73,80.0,7794743418,4
7794743418,4,873474739.0,32,,,8,0,,20654,0,84,6,4,133,0,,,,,761,1,20414,4.22,80.0,7794743418,5
7794743418,128,,16,,,20,0,,26188,0,51,3,0,69,0,,,,,412,0,11529,0.9,,7794743418,1
7794743418,129,295378155.0,11,,,13,15,,24423,0,114,6,1,202,0,,,,,779,0,18138,1.21,80.0,7794743418,2
7794743418,130,871492837.0,23,,,16,3,,20376,0,71,2,2,107,0,,,,,631,0,14723,1.47,80.0,7794743418,3
7794743418,132,173561670.0,14,,,6,9,,35507,0,35,10,4,331,0,,,,,649,0,21846,3.43,80.0,7794743418,5
7794754702,0,192445077.0,3,,,7,0,,6659,1600,37,1,0,11,0,,,,,249,1,3656,0.5,71.0,7794754702,1
